id,date_posted,complex_id,complex_name,developer,complex_class,district,okrug,lat,lon,total_area,rooms,floor,total_floors,completion_year,ready_status,metro_station,metro_line,metro_distance_min,to_center_km,price_rub,price_per_sqm,deal_type,subsidized_mortgage,mortgage_rate_at_listing,listing_year,listing_month,listing_quarter,price_mln,is_first_floor,is_last_floor,floor_ratio,subsidized_mortgage_int,distance_to_center_group,rooms_group,sale_price_group,market_type
N004855,2025-01-13,NB0153,Preobrazhenie Residence,INGRAD,comfort,Zelenograd,ZelAO,55.99215,37.22084,62.5,2,25,35,2025,completed,Bagrationovskaya,Filyovskaya,403,36.39,9719000,155500,DDU,False,23.5,2025,1,1,9.719,False,False,0.7142857142857143,0,25+ km,2 rooms,7-10 mln RUB,New Builds
N004856,2022-09-04,NB0212,Alye Parusa Residence,LSR,business,Molzhaninovsky,SAO,55.96062,37.41982,70.8,3,20,25,2024,under_construction,Rimskaya,Lyublinsko-Dmitrovskaya,331,26.19,16288000,230100,trade-in,True,12.0,2022,9,3,16.288,False,False,0.8,1,25+ km,3 rooms,15-25 mln RUB,New Builds
N004857,2026-02-23,NB0047,Scandinavia Residence,INGRAD,comfort,Severnoye Medvedkovo,SVAO,55.87809,37.63506,56.6,2,1,25,2026,completed,Serpukhovskaya,Serpukhovsko-Timiryazevskaya,207,13.84,11474000,202700,trade-in,False,19.5,2026,2,1,11.474,True,False,0.04,0,10-15 km,2 rooms,10-15 mln RUB,New Builds
N004858,2026-02-17,NB0138,Discovery Park Residence,GK Granel,business,Khoroshyovo-Mnyovniki,SZAO,55.77487,37.4692,46.6,1,10,22,2026,completed,Voykovskaya,Zamoskvoretskaya,67,9.77,20625000,442600,trade-in,False,19.5,2026,2,1,20.625,False,False,0.45454545454545453,0,5-10 km,1 room,15-25 mln RUB,New Builds
N004859,2025-08-08,NB0004,Severny Residence,LSR,business,Sokolinaya Gora,VAO,55.79487,37.71711,71.8,2,17,17,2027,under_construction,Chistye Prudy,Sokolnicheskaya,72,7.55,21650000,301500,installment,False,19.5,2025,8,3,21.65,False,True,1.0,0,5-10 km,2 rooms,15-25 mln RUB,New Builds
N004860,2025-10-24,NB0085,Preobrazhenie Residence,PIK,comfort,Marfino,SVAO,55.85279,37.61108,22.0,0,13,35,2026,under_construction,Rizhskaya,Kaluzhsko-Rizhskaya,90,11.01,4518000,205400,DDU,False,19.5,2025,10,4,4.518,False,False,0.37142857142857144,0,10-15 km,Studio,<7 mln RUB,New Builds
N004861,2023-10-29,NB0153,Preobrazhenie Residence,INGRAD,comfort,Zelenograd,ZelAO,55.99215,37.22084,54.9,2,22,35,2025,under_construction,Slavyansky Bulvar,Arbatsko-Pokrovskaya,398,36.39,7076000,128900,FZ214,True,15.5,2023,10,4,7.076,False,False,0.6285714285714286,1,25+ km,2 rooms,7-10 mln RUB,New Builds
N004862,2024-02-01,NB0227,Green Park Residence,LSR,comfort,Yakimanka,CAO,55.7381,37.5844,49.9,2,18,30,2026,under_construction,Studencheskaya,Filyovskaya,38,2.88,26485000,530800,trade-in,True,18.5,2024,2,1,26.485,False,False,0.6,1,0-5 km,2 rooms,25-50 mln RUB,New Builds
N004864,2024-10-03,NB0210,Silver Park Residence,GK Granel,business,Moskvorechye-Saburovo,YuAO,55.63553,37.64975,62.4,2,20,25,2026,under_construction,Sevastopolskaya,Serpukhovsko-Timiryazevskaya,47,13.29,18671000,299200,DDU,False,23.5,2024,10,4,18.671,False,False,0.8,0,10-15 km,2 rooms,15-25 mln RUB,New Builds
N004865,2024-11-26,NB0075,Sheremetyevsky Residence,LSR,business,Obruchevsky,YuZAO,55.65353,37.56344,67.7,2,15,17,2027,under_construction,Profsoyuznaya,Kaluzhsko-Rizhskaya,33,11.73,30281000,447300,installment,False,23.5,2024,11,4,30.281,False,False,0.8823529411764706,0,10-15 km,2 rooms,25-50 mln RUB,New Builds
N004866,2022-03-11,NB0227,Green Park Residence,LSR,comfort,Yakimanka,CAO,55.7381,37.5844,72.6,3,19,30,2026,under_construction,Belorusskaya,Koltsevaya,53,2.88,35937000,495000,trade-in,True,22.5,2022,3,1,35.937,False,False,0.6333333333333333,1,0-5 km,3 rooms,25-50 mln RUB,New Builds
N004867,2025-09-11,NB0097,Green Park Residence,GK Granel,comfort,Severnoye Izmaylovo,VAO,55.80327,37.80043,57.7,2,12,25,2028,under_construction,Shchyolkovskaya,Arbatsko-Pokrovskaya,12,12.5,15461000,267900,trade-in,False,19.5,2025,9,3,15.461,False,False,0.48,0,10-15 km,2 rooms,15-25 mln RUB,New Builds
N004868,2025-05-30,NB0017,Scandinavia Residence,Capital Group,economy,Sokolinaya Gora,VAO,55.78613,37.74039,41.8,1,17,22,2026,under_construction,Semyonovskaya,Arbatsko-Pokrovskaya,22,8.29,9047000,216400,FZ214,False,23.5,2025,5,2,9.047,False,False,0.7727272727272727,0,5-10 km,1 room,7-10 mln RUB,New Builds
N004869,2025-03-17,NB0020,Headliner Residence,FSK,comfort,Zyablikovo,YuAO,55.61787,37.71588,60.6,2,27,30,2026,under_construction,Nagornaya,Serpukhovsko-Timiryazevskaya,108,16.26,11634000,192000,DDU,False,23.5,2025,3,1,11.634,False,False,0.9,0,15-25 km,2 rooms,10-15 mln RUB,New Builds
N004870,2025-08-28,NB0012,Polar Residence,INGRAD,business,Vnukovskoye,NAO,55.65052,37.30897,75.0,3,29,30,2027,under_construction,Polezhaevskaya,Tagansko-Krasnopresnenskaya,231,22.67,18909000,252100,installment,False,19.5,2025,8,3,18.909,False,False,0.9666666666666667,0,15-25 km,3 rooms,15-25 mln RUB,New Builds
N004871,2024-09-21,NB0129,Green Park Residence,FSK,economy,Severnoye Tushino,SZAO,55.85688,37.40915,42.7,1,14,17,2025,under_construction,Pushkinskaya,Tagansko-Krasnopresnenskaya,194,17.49,9213000,215800,DDU,False,18.5,2024,9,3,9.213,False,False,0.8235294117647058,0,15-25 km,1 room,7-10 mln RUB,New Builds
N004873,2023-10-12,NB0077,Headliner Residence,Samolet,economy,Meshchansky,CAO,55.78317,37.66762,33.5,0,27,35,2025,under_construction,Turgenevskaya,Kaluzhsko-Rizhskaya,32,4.38,12004000,358300,FZ214,True,15.5,2023,10,4,12.004,False,False,0.7714285714285715,1,0-5 km,Studio,10-15 mln RUB,New Builds
N004874,2022-11-11,NB0182,Preobrazhenie Residence,MR Group,economy,Zapadnoye Degunino,SAO,55.84376,37.52338,76.7,3,14,22,2026,under_construction,Timiryazevskaya,Serpukhovsko-Timiryazevskaya,51,11.7,11917000,155400,DDU,True,10.0,2022,11,4,11.917,False,False,0.6363636363636364,1,10-15 km,3 rooms,10-15 mln RUB,New Builds
N004875,2026-04-10,NB0144,ZILART Residence,LSR,comfort,Babushkinsky,SVAO,55.86778,37.64188,53.7,2,22,22,2026,completed,Sviblovo,Kaluzhsko-Rizhskaya,25,12.73,12692000,236400,DDU,False,19.5,2026,4,2,12.692,False,True,1.0,0,10-15 km,2 rooms,10-15 mln RUB,New Builds
N004876,2023-05-13,NB0102,Level Residence,PIK,business,Filimonkovskoye,NAO,55.58863,37.40128,65.5,2,17,22,2026,under_construction,Sokol,Zamoskvoretskaya,308,22.96,12544000,191500,trade-in,True,10.0,2023,5,2,12.544,False,False,0.7727272727272727,1,15-25 km,2 rooms,10-15 mln RUB,New Builds
N004877,2022-09-02,NB0099,Discovery Park Residence,GK Granel,economy,Moskovsky,NAO,55.59835,37.33556,46.3,1,7,30,2026,under_construction,Tyoply Stan,Kaluzhsko-Rizhskaya,137,24.88,6761000,146000,DDU,True,12.0,2022,9,3,6.761,False,False,0.23333333333333334,1,15-25 km,1 room,<7 mln RUB,New Builds
N004878,2023-03-10,NB0170,Sheremetyevsky Residence,Etalon,economy,Brateyevo,YuAO,55.63503,37.73292,78.4,3,25,25,2025,under_construction,Novoslobodskaya,Koltsevaya,222,14.97,11819000,150800,DDU,True,10.0,2023,3,1,11.819,False,True,1.0,1,10-15 km,3 rooms,10-15 mln RUB,New Builds
N004879,2022-01-18,NB0141,Level Residence,Samolet,business,Konkovo,YuZAO,55.63533,37.51071,45.9,1,2,25,2024,under_construction,Prospekt Vernadskogo,Sokolnicheskaya,60,14.88,16394000,357200,FZ214,True,22.5,2022,1,1,16.394,False,False,0.08,1,10-15 km,1 room,15-25 mln RUB,New Builds
N004880,2021-04-18,NB0205,Preobrazhenie Residence,MR Group,business,Mosrentgen,NAO,55.62061,37.49007,85.7,4,15,30,2025,under_construction,Tyoply Stan,Kaluzhsko-Rizhskaya,11,16.94,19902000,232200,installment,True,11.0,2021,4,2,19.902,False,False,0.5,1,15-25 km,4 rooms,15-25 mln RUB,New Builds
N004881,2023-09-28,NB0043,Buninskie Luga Residence,Capital Group,comfort,Donskoy,YuAO,55.72202,37.57974,59.8,2,26,30,2027,under_construction,Shabolovskaya,Kaluzhsko-Rizhskaya,27,4.38,16363000,273600,DDU,True,15.5,2023,9,3,16.363,False,False,0.8666666666666667,1,0-5 km,2 rooms,15-25 mln RUB,New Builds
N004882,2022-01-23,NB0240,Green Park Residence,GK Granel,economy,Rostokino,SVAO,55.82905,37.6326,64.9,2,9,30,2026,under_construction,VDNKh,Kaluzhsko-Rizhskaya,16,8.39,14999000,231100,DDU,True,22.5,2022,1,1,14.999,False,False,0.3,1,5-10 km,2 rooms,10-15 mln RUB,New Builds
N004883,2023-03-12,NB0046,Sheremetyevsky Residence,PIK,economy,Ryazanovskoye,NAO,55.46018,37.48158,53.2,1,15,22,2026,under_construction,Universitet,Sokolnicheskaya,312,33.81,6483000,121900,DDU,True,10.0,2023,3,1,6.483,False,False,0.6818181818181818,1,25+ km,1 room,<7 mln RUB,New Builds
N004884,2023-10-06,NB0232,Symbol Residence,GK A101,business,Khovrino,SAO,55.87676,37.47175,71.9,3,5,17,2026,under_construction,Sviblovo,Kaluzhsko-Rizhskaya,145,16.53,23058000,320700,DDU,True,15.5,2023,10,4,23.058,False,False,0.29411764705882354,1,15-25 km,3 rooms,15-25 mln RUB,New Builds
N004885,2021-05-18,NB0004,Severny Residence,LSR,business,Sokolinaya Gora,VAO,55.79487,37.71711,29.8,0,6,17,2027,under_construction,Preobrazhenskaya Ploshchad,Sokolnicheskaya,6,7.55,9489000,318400,trade-in,True,11.0,2021,5,2,9.489,False,False,0.35294117647058826,1,5-10 km,Studio,7-10 mln RUB,New Builds
N004886,2024-11-25,NB0064,Polar Residence,LSR,premium,Mosrentgen,NAO,55.6173,37.47993,29.0,1,5,25,2025,under_construction,Novoslobodskaya,Koltsevaya,236,17.57,8972000,309400,DDU,False,23.5,2024,11,4,8.972,False,False,0.2,0,15-25 km,1 room,7-10 mln RUB,New Builds
N004887,2025-10-23,NB0143,Silver Park Residence,Capital Group,business,Voronovskoye,TAO,55.28896,37.18444,35.0,0,2,25,2025,completed,Ploshchad Revolyutsii,Arbatsko-Pokrovskaya,707,58.54,4179000,119400,trade-in,False,19.5,2025,10,4,4.179,False,False,0.08,0,25+ km,Studio,<7 mln RUB,New Builds
N004888,2022-07-09,NB0244,Headliner Residence,DONSTROY,economy,Meshchansky,CAO,55.80616,37.64868,56.6,2,11,25,2025,under_construction,Rizhskaya,Kaluzhsko-Rizhskaya,22,6.07,21044000,371800,DDU,True,12.0,2022,7,3,21.044,False,False,0.44,1,5-10 km,2 rooms,15-25 mln RUB,New Builds
N004889,2022-07-30,NB0018,Discovery Park Residence,GK Granel,business,Preobrazhenskoye,VAO,55.78871,37.70384,78.0,3,13,17,2024,under_construction,Komsomolskaya,Koltsevaya,40,6.48,22615000,289900,DDU,True,12.0,2022,7,3,22.615,False,False,0.7647058823529411,1,5-10 km,3 rooms,15-25 mln RUB,New Builds
N004890,2021-05-18,NB0098,Green Park Residence,DONSTROY,economy,Cheryomushki,YuZAO,55.68081,37.53792,76.0,3,8,22,2026,under_construction,Sportivnaya,Sokolnicheskaya,64,9.64,17182000,226100,installment,True,11.0,2021,5,2,17.182,False,False,0.36363636363636365,1,5-10 km,3 rooms,15-25 mln RUB,New Builds
N004891,2021-08-26,NB0207,Symbol Residence,Capital Group,comfort,Ryazanovskoye,NAO,55.45873,37.5218,48.5,2,11,35,2024,under_construction,Voykovskaya,Zamoskvoretskaya,485,33.41,5768000,118900,trade-in,True,11.0,2021,8,3,5.768,False,False,0.3142857142857143,1,25+ km,2 rooms,<7 mln RUB,New Builds
N004892,2025-09-05,NB0232,Symbol Residence,GK A101,business,Khovrino,SAO,55.87676,37.47175,70.0,2,9,17,2026,under_construction,Mayakovskaya,Zamoskvoretskaya,170,16.53,19328000,276100,trade-in,False,19.5,2025,9,3,19.328,False,False,0.5294117647058824,0,15-25 km,2 rooms,15-25 mln RUB,New Builds
N004893,2025-02-14,NB0048,Preobrazhenie Residence,INGRAD,comfort,Troparyovo-Nikulino,ZAO,55.66534,37.4561,29.5,1,15,25,2027,under_construction,Yugo-Zapadnaya,Sokolnicheskaya,28,14.26,10146000,343900,DDU,False,23.5,2025,2,1,10.146,False,False,0.6,0,10-15 km,1 room,10-15 mln RUB,New Builds
N004894,2022-08-28,NB0050,Metropolia Residence,MR Group,comfort,Rogovskoye,TAO,55.28408,37.00679,48.7,1,18,22,2025,under_construction,Fili,Filyovskaya,731,64.99,3681000,75600,FZ214,True,12.0,2022,8,3,3.681,False,False,0.8181818181818182,1,25+ km,1 room,<7 mln RUB,New Builds
N004895,2022-04-15,NB0026,Odintsovo-1 Residence,INGRAD,comfort,Maryina Roshcha,SVAO,55.77212,37.57293,28.3,1,3,17,2027,under_construction,Taganskaya,Koltsevaya,76,3.62,6637000,234500,trade-in,True,12.0,2022,4,2,6.637,False,False,0.17647058823529413,1,0-5 km,1 room,<7 mln RUB,New Builds
N004896,2022-08-02,NB0213,Discovery Park Residence,FSK,premium,Orekhovo-Borisovo Severnoye,YuAO,55.60002,37.71597,52.9,1,27,30,2024,under_construction,Yasenevo,Kaluzhsko-Rizhskaya,144,18.12,16841000,318400,trade-in,True,12.0,2022,8,3,16.841,False,False,0.9,1,15-25 km,1 room,15-25 mln RUB,New Builds
N004897,2022-06-25,NB0240,Green Park Residence,GK Granel,economy,Rostokino,SVAO,55.82905,37.6326,86.3,4,18,30,2026,under_construction,Borovitskaya,Serpukhovsko-Timiryazevskaya,111,8.39,14551000,168600,FZ214,True,12.0,2022,6,2,14.551,False,False,0.6,1,5-10 km,4 rooms,10-15 mln RUB,New Builds
N004898,2024-03-11,NB0089,Severny Residence,LSR,economy,Mosrentgen,NAO,55.62106,37.49492,57.1,2,25,30,2027,under_construction,Profsoyuznaya,Kaluzhsko-Rizhskaya,92,16.75,8141000,142600,trade-in,True,18.5,2024,3,1,8.141,False,False,0.8333333333333334,1,15-25 km,2 rooms,7-10 mln RUB,New Builds
N004899,2022-11-28,NB0120,Level Residence,PIK,comfort,Dorogomilovo,ZAO,55.74612,37.55476,62.4,2,2,25,2025,under_construction,Vystavochnaya,Filyovskaya,12,4.22,31891000,511100,trade-in,True,10.0,2022,11,4,31.891,False,False,0.08,1,0-5 km,2 rooms,25-50 mln RUB,New Builds
N004900,2023-06-04,NB0249,Triumph Palace Residence,GK A101,comfort,Novo-Peredelkino,ZAO,55.67967,37.31219,39.3,1,10,17,2027,under_construction,Kutuzovskaya,Filyovskaya,190,21.02,8804000,224000,DDU,True,10.0,2023,6,2,8.804,False,False,0.5882352941176471,1,15-25 km,1 room,7-10 mln RUB,New Builds
N004901,2023-12-24,NB0034,Mitino O2 Residence,DONSTROY,business,Meshchansky,CAO,55.79233,37.59288,32.4,0,12,17,2025,under_construction,Trubnaya,Lyublinsko-Dmitrovskaya,41,4.62,19918000,614800,DDU,True,15.5,2023,12,4,19.918,False,False,0.7058823529411765,1,0-5 km,Studio,15-25 mln RUB,New Builds
N004902,2023-06-30,NB0006,Preobrazhenie Residence,GK Granel,comfort,Klyonovskoye,TAO,55.26801,37.45304,71.6,3,25,25,2027,under_construction,Ugreshskaya,MCC,612,55.05,5578000,77900,DDU,True,10.0,2023,6,2,5.578,False,True,1.0,1,25+ km,3 rooms,<7 mln RUB,New Builds
N004903,2025-02-28,NB0188,Silver Park Residence,INGRAD,comfort,Marushkinskoye,NAO,55.57018,37.24158,51.7,2,13,17,2028,under_construction,Okhotny Ryad,Sokolnicheskaya,381,31.35,6299000,121800,DDU,False,23.5,2025,2,1,6.299,False,False,0.7647058823529411,0,25+ km,2 rooms,<7 mln RUB,New Builds
N004904,2022-01-01,NB0070,Prokshino Residence,Samolet,comfort,Novokosino,VAO,55.72594,37.8526,22.0,0,5,17,2025,under_construction,Shchyolkovskaya,Arbatsko-Pokrovskaya,120,14.84,3855000,175200,trade-in,True,22.5,2022,1,1,3.855,False,False,0.29411764705882354,1,10-15 km,Studio,<7 mln RUB,New Builds
N004905,2021-10-27,NB0200,ZILART Residence,DONSTROY,comfort,Arbat,CAO,55.75011,37.59052,62.3,2,18,30,2026,under_construction,Kuznetsky Most,Tagansko-Krasnopresnenskaya,31,1.94,28663000,460100,DDU,True,11.0,2021,10,4,28.663,False,False,0.6,1,0-5 km,2 rooms,25-50 mln RUB,New Builds
N004906,2025-06-03,NB0123,Severny Residence,DONSTROY,comfort,Severnoye Butovo,YuZAO,55.5804,37.60987,76.1,3,7,22,2026,under_construction,Molodyozhnaya,Arbatsko-Pokrovskaya,258,19.3,19507000,256300,trade-in,False,23.5,2025,6,2,19.507,False,False,0.3181818181818182,0,15-25 km,3 rooms,15-25 mln RUB,New Builds
N004907,2024-09-09,NB0123,Severny Residence,DONSTROY,comfort,Severnoye Butovo,YuZAO,55.5804,37.60987,90.4,4,6,22,2026,under_construction,Universitet,Sokolnicheskaya,162,19.3,21604000,239000,DDU,False,18.5,2024,9,3,21.604,False,False,0.2727272727272727,0,15-25 km,4 rooms,15-25 mln RUB,New Builds
N004908,2021-11-28,NB0235,Headliner Residence,DONSTROY,comfort,Yuzhnoye Tushino,SZAO,55.83925,37.41747,72.5,3,23,25,2025,under_construction,Mayakovskaya,Zamoskvoretskaya,168,15.86,17469000,240900,DDU,True,11.0,2021,11,4,17.469,False,False,0.92,1,15-25 km,3 rooms,15-25 mln RUB,New Builds
N004909,2025-05-17,NB0077,Headliner Residence,Samolet,economy,Meshchansky,CAO,55.78317,37.66762,76.4,3,20,35,2025,completed,Kurskaya,Koltsevaya,36,4.38,27506000,360000,DDU,False,23.5,2025,5,2,27.506,False,False,0.5714285714285714,0,0-5 km,3 rooms,25-50 mln RUB,New Builds
N004910,2026-01-21,NB0167,Sheremetyevsky Residence,Etalon,business,Filimonkovskoye,NAO,55.5538,37.38977,72.6,3,8,30,2026,completed,Sokol,Zamoskvoretskaya,354,26.55,16619000,228900,trade-in,False,19.5,2026,1,1,16.619,False,False,0.26666666666666666,0,25+ km,3 rooms,15-25 mln RUB,New Builds
N004911,2025-07-22,NB0224,Silver Park Residence,Samolet,business,Shchukino,SZAO,55.81969,37.46215,39.1,1,16,22,2027,under_construction,Okhotny Ryad,Sokolnicheskaya,145,12.33,17025000,435400,FZ214,False,19.5,2025,7,3,17.025,False,False,0.7272727272727273,0,10-15 km,1 room,15-25 mln RUB,New Builds
N004912,2021-04-14,NB0022,Sheremetyevsky Residence,Etalon,comfort,Yasenevo,YuZAO,55.62416,37.52992,53.2,2,17,22,2024,under_construction,Strogino,Arbatsko-Pokrovskaya,255,15.51,11911000,223900,FZ214,True,11.0,2021,4,2,11.911,False,False,0.7727272727272727,1,15-25 km,2 rooms,10-15 mln RUB,New Builds
N004913,2023-09-18,NB0033,Scandinavia Residence,Samolet,economy,Kurkino,SZAO,55.87677,37.38427,67.6,2,15,17,2026,under_construction,Pyatnitskoye Shosse,Arbatsko-Pokrovskaya,37,20.13,17652000,261100,FZ214,True,15.5,2023,9,3,17.652,False,False,0.8823529411764706,1,15-25 km,2 rooms,15-25 mln RUB,New Builds
N004914,2022-12-21,NB0160,Severny Residence,INGRAD,business,Rostokino,SVAO,55.83478,37.66653,56.7,2,16,22,2026,under_construction,Partizanskaya,Arbatsko-Pokrovskaya,92,9.44,17460000,307900,DDU,True,10.0,2022,12,4,17.46,False,False,0.7272727272727273,1,5-10 km,2 rooms,15-25 mln RUB,New Builds
N004915,2021-08-13,NB0200,ZILART Residence,DONSTROY,comfort,Arbat,CAO,55.75011,37.59052,68.5,2,4,30,2026,under_construction,Tverskaya,Zamoskvoretskaya,25,1.94,33717000,492200,FZ214,True,11.0,2021,8,3,33.717,False,False,0.13333333333333333,1,0-5 km,2 rooms,25-50 mln RUB,New Builds
N004916,2025-06-26,NB0215,Level Residence,PIK,comfort,Pervomayskoye,TAO,55.4768,37.08127,66.0,2,31,35,2026,under_construction,Aleksandrovsky Sad,Filyovskaya,548,45.8,5868000,88900,FZ214,False,23.5,2025,6,2,5.868,False,False,0.8857142857142857,0,25+ km,2 rooms,<7 mln RUB,New Builds
N004917,2025-07-24,NB0053,Scandinavia Residence,INGRAD,comfort,Orekhovo-Borisovo Severnoye,YuAO,55.6359,37.69343,58.0,2,6,25,2027,under_construction,Proletarskaya,Tagansko-Krasnopresnenskaya,133,13.89,10949000,188800,trade-in,False,19.5,2025,7,3,10.949,False,False,0.24,0,10-15 km,2 rooms,10-15 mln RUB,New Builds
N004918,2024-05-20,NB0074,Polar Residence,GK Granel,economy,Mitino,SZAO,55.83551,37.3539,59.5,2,1,25,2027,under_construction,Sokol,Zamoskvoretskaya,131,18.99,11467000,192700,DDU,True,18.5,2024,5,2,11.467,True,False,0.04,1,15-25 km,2 rooms,10-15 mln RUB,New Builds
N004919,2022-06-05,NB0221,Preobrazhenie Residence,DONSTROY,comfort,Khoroshyovsky,SAO,55.77211,37.55729,46.0,1,14,22,2027,under_construction,Ulitsa 1905 Goda,Tagansko-Krasnopresnenskaya,13,4.46,14776000,321200,FZ214,True,12.0,2022,6,2,14.776,False,False,0.6363636363636364,1,0-5 km,1 room,10-15 mln RUB,New Builds
N004920,2022-07-21,NB0168,Buninskie Luga Residence,INGRAD,comfort,Metrogorodok,VAO,55.8197,37.7525,46.3,2,8,30,2025,under_construction,Pervomayskaya,Arbatsko-Pokrovskaya,48,11.01,6927000,149600,DDU,True,12.0,2022,7,3,6.927,False,False,0.26666666666666666,1,10-15 km,2 rooms,<7 mln RUB,New Builds
N004921,2022-01-21,NB0171,Symbol Residence,PIK,comfort,Sokol,SAO,55.80188,37.50507,66.7,2,3,25,2026,under_construction,Prospekt Mira,Koltsevaya,107,8.99,17712000,265500,DDU,True,22.5,2022,1,1,17.712,False,False,0.12,1,5-10 km,2 rooms,15-25 mln RUB,New Builds
N004922,2021-10-06,NB0175,Green Park Residence,Etalon,economy,Molzhaninovsky,SAO,55.96218,37.41063,37.0,1,10,22,2028,under_construction,Sokolniki,Sokolnicheskaya,311,26.62,4932000,133300,FZ214,True,11.0,2021,10,4,4.932,False,False,0.45454545454545453,1,25+ km,1 room,<7 mln RUB,New Builds
N004923,2026-04-12,NB0100,Triumph Palace Residence,GK Granel,business,Orekhovo-Borisovo Yuzhnoye,YuAO,55.61289,37.72751,50.5,1,2,30,2027,under_construction,Perovo,Kalininskaya,194,17.05,13000000,257400,FZ214,False,19.5,2026,4,2,13.0,False,False,0.06666666666666667,0,15-25 km,1 room,10-15 mln RUB,New Builds
N004924,2025-04-09,NB0158,Alye Parusa Residence,LSR,comfort,Yaroslavsky,SVAO,55.87862,37.67207,22.0,0,16,17,2027,under_construction,Ugreshskaya,MCC,238,14.23,4433000,201500,FZ214,False,23.5,2025,4,2,4.433,False,False,0.9411764705882353,0,10-15 km,Studio,<7 mln RUB,New Builds
N004925,2024-08-07,NB0129,Green Park Residence,FSK,economy,Severnoye Tushino,SZAO,55.85688,37.40915,53.9,2,7,17,2025,under_construction,Sokol,Zamoskvoretskaya,105,17.49,12272000,227700,DDU,False,18.5,2024,8,3,12.272,False,False,0.4117647058823529,0,15-25 km,2 rooms,10-15 mln RUB,New Builds
N004926,2021-02-26,NB0101,Odintsovo-1 Residence,GK A101,business,Beskudnikovsky,SAO,55.87848,37.53487,68.5,3,25,35,2024,under_construction,Park Kultury,Koltsevaya,195,14.86,15658000,228600,DDU,True,6.75,2021,2,1,15.658,False,False,0.7142857142857143,1,10-15 km,3 rooms,15-25 mln RUB,New Builds
N004927,2025-10-22,NB0236,ZILART Residence,PIK,comfort,Mikhaylovo-Yartsevskoye,TAO,55.40128,37.21505,103.5,4,8,22,2027,under_construction,Kropotkinskaya,Sokolnicheskaya,547,46.77,10298000,99500,DDU,False,19.5,2025,10,4,10.298,False,False,0.36363636363636365,0,25+ km,4 rooms,10-15 mln RUB,New Builds
N004928,2026-01-29,NB0117,Severny Residence,INGRAD,economy,Shchukino,SZAO,55.81572,37.44812,97.7,4,17,30,2026,completed,Timiryazevskaya,Serpukhovsko-Timiryazevskaya,98,12.8,26423000,270500,DDU,False,19.5,2026,1,1,26.423,False,False,0.5666666666666667,0,10-15 km,4 rooms,25-50 mln RUB,New Builds
N004929,2021-02-21,NB0222,Level Residence,PIK,economy,Mitino,SZAO,55.85379,37.34795,37.2,0,18,35,2026,under_construction,Pyatnitskoye Shosse,Arbatsko-Pokrovskaya,13,20.35,7780000,209100,DDU,True,6.75,2021,2,1,7.78,False,False,0.5142857142857142,1,15-25 km,Studio,7-10 mln RUB,New Builds
N004930,2021-02-21,NB0080,Scandinavia Residence,FSK,economy,Rostokino,SVAO,55.82982,37.64905,40.5,1,1,22,2027,under_construction,Rechnoy Vokzal,Zamoskvoretskaya,135,8.62,5210000,128700,DDU,True,6.75,2021,2,1,5.21,True,False,0.045454545454545456,1,5-10 km,1 room,<7 mln RUB,New Builds
N004931,2022-06-13,NB0017,Scandinavia Residence,Capital Group,economy,Sokolinaya Gora,VAO,55.78613,37.74039,60.1,2,3,22,2026,under_construction,VDNKh,Kaluzhsko-Rizhskaya,90,8.29,9505000,158200,FZ214,True,12.0,2022,6,2,9.505,False,False,0.13636363636363635,1,5-10 km,2 rooms,7-10 mln RUB,New Builds
